Date/Time,Year,Month,Day,Time,Windspeed,UV_080m,,,,,,,,,,,,,,,,,,,,,
1/1/2008 0:00,2008,1,1,0:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/1/2008 1:00,2008,1,1,1:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/1/2008 2:00,2008,1,1,2:00,28,12.51712,,,,,,,,,,,,,,,,Missing hours,,,,,
1/1/2008 3:00,2008,1,1,3:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/1/2008 4:00,2008,1,1,4:00,24,10.72896,,,,,,,,,,,,,,,,Filter by hour and count days in the month. It's a cool trick. ,,,,,
1/1/2008 5:00,2008,1,1,5:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/1/2008 6:00,2008,1,1,6:00,35,15.6464,,,,,,,,,,,,,,,,Hours,Entires,Missing,,,Found
1/1/2008 7:00,2008,1,1,7:00,33,14.75232,,,,,,,,,,,,,,,,0:00,366,0,,,
1/1/2008 8:00,2008,1,1,8:00,39,17.43456,,,,,,,,,,,,,,,,1:00,365,1,Apr 12,,
1/1/2008 9:00,2008,1,1,9:00,32,14.30528,,,,,,,,,,,,,,,,2:00,365,1,Apr 12,,
1/1/2008 10:00,2008,1,1,10:00,37,16.54048,,,,,,,,,,,,,,,,3:00,366,0,,,
1/1/2008 11:00,2008,1,1,11:00,39,17.43456,,,,,,,,,,,,,,,,4:00,366,0,,,
1/1/2008 12:00,2008,1,1,12:00,41,18.32864,,,,,,,,,,,,,,,,5:00,366,0,,,
1/1/2008 13:00,2008,1,1,13:00,44,19.66976,,,,,,,,,,,,,,,,6:00,366,0,,,
1/1/2008 14:00,2008,1,1,14:00,32,14.30528,,,,,,,,,,,,,,,,7:00,365,1,June 21,,
1/1/2008 15:00,2008,1,1,15:00,20,8.9408,,,,,,,,,,,,,,,,8:00,365,1,Apr 25,,
1/1/2008 16:00,2008,1,1,16:00,19,8.49376,,,,,,,,,,,,,,,,9:00,366,0,,,
1/1/2008 17:00,2008,1,1,17:00,13,5.81152,,,,,,,,,,,,,,,,10:00,365,1,Jul 15,,
1/1/2008 18:00,2008,1,1,18:00,13,5.81152,,,,,,,,,,,,,,,,11:00,365,1,May 20,,
1/1/2008 19:00,2008,1,1,19:00,22,9.83488,,,,,,,,,,,,,,,,12:00,365,1,Oct 28,,
1/1/2008 20:00,2008,1,1,20:00,20,8.9408,,,,,,,,,,,,,,,,13:00,364,2,"Feb 19, Oct 28",,
1/1/2008 21:00,2008,1,1,21:00,4,1.78816,,,,,,,,,,,,,,,,14:00,365,1,Feb 19,,
1/1/2008 22:00,2008,1,1,22:00,19,8.49376,,,,,,,,,,,,,,,,15:00,365,1,Dec 5,,
1/1/2008 23:00,2008,1,1,23:00,13,5.81152,,,,,,,,,,,,,,,,16:00,366,0,,,
1/2/2008 0:00,2008,1,2,0:00,11,4.91744,,,,,,,,,,,,,,,,17:00,366,0,,,
1/2/2008 1:00,2008,1,2,1:00,6,2.68224,,,,,,,,,,,,,,,,18:00,366,0,,,
1/2/2008 2:00,2008,1,2,2:00,19,8.49376,,,,,,,,,,,,,,,,19:00,366,0,,,
1/2/2008 3:00,2008,1,2,3:00,35,15.6464,,,,,,,,,,,,,,,,20:00,366,0,,,
1/2/2008 4:00,2008,1,2,4:00,43,19.22272,,,,,,,,,,,,,,,,21:00,366,0,,,
1/2/2008 5:00,2008,1,2,5:00,35,15.6464,,,,,,,,,,,,,,,,22:00,366,0,,,
1/2/2008 6:00,2008,1,2,6:00,30,13.4112,,,,,,,,,,,,,,,,23:00,366,0,,,
1/2/2008 7:00,2008,1,2,7:00,39,17.43456,,,,,,,,,,,,,,,,,TOTAL,11,,,0
1/2/2008 8:00,2008,1,2,8:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/2/2008 9:00,2008,1,2,9:00,54,24.14016,,,,,,,,,,,,,,,,,Found all 60 missing hours.,,,,
1/2/2008 10:00,2008,1,2,10:00,56,25.03424,,,,,,,,,,,,,,,,,Looks like the unit was down for a few days in later august,,,,
1/2/2008 11:00,2008,1,2,11:00,61,27.26944,,,,,,,,,,,,,,,,,and down intermittantly at other times of year.,,,,
1/2/2008 12:00,2008,1,2,12:00,72,32.18688,,,,,,,,,,,,,,,,,,,,,
1/2/2008 13:00,2008,1,2,13:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
1/2/2008 14:00,2008,1,2,14:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/2/2008 15:00,2008,1,2,15:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/2/2008 16:00,2008,1,2,16:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/2/2008 17:00,2008,1,2,17:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/2/2008 18:00,2008,1,2,18:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/2/2008 19:00,2008,1,2,19:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
1/2/2008 20:00,2008,1,2,20:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/2/2008 21:00,2008,1,2,21:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/2/2008 22:00,2008,1,2,22:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/2/2008 23:00,2008,1,2,23:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/3/2008 0:00,2008,1,3,0:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/3/2008 1:00,2008,1,3,1:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/3/2008 2:00,2008,1,3,2:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/3/2008 3:00,2008,1,3,3:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/3/2008 4:00,2008,1,3,4:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/3/2008 5:00,2008,1,3,5:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/3/2008 6:00,2008,1,3,6:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/3/2008 7:00,2008,1,3,7:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/3/2008 8:00,2008,1,3,8:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/3/2008 9:00,2008,1,3,9:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/3/2008 10:00,2008,1,3,10:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/3/2008 11:00,2008,1,3,11:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/3/2008 12:00,2008,1,3,12:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/3/2008 13:00,2008,1,3,13:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/3/2008 14:00,2008,1,3,14:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/3/2008 15:00,2008,1,3,15:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/3/2008 16:00,2008,1,3,16:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/3/2008 17:00,2008,1,3,17:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/3/2008 18:00,2008,1,3,18:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/3/2008 19:00,2008,1,3,19:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/3/2008 20:00,2008,1,3,20:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/3/2008 21:00,2008,1,3,21:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/3/2008 22:00,2008,1,3,22:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/3/2008 23:00,2008,1,3,23:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/4/2008 0:00,2008,1,4,0:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/4/2008 1:00,2008,1,4,1:00,67,29.95168,,,,,,,,,,,,,,,,,,,,,
1/4/2008 2:00,2008,1,4,2:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/4/2008 3:00,2008,1,4,3:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/4/2008 4:00,2008,1,4,4:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/4/2008 5:00,2008,1,4,5:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/4/2008 6:00,2008,1,4,6:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/4/2008 7:00,2008,1,4,7:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/4/2008 8:00,2008,1,4,8:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
1/4/2008 9:00,2008,1,4,9:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/4/2008 10:00,2008,1,4,10:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/4/2008 11:00,2008,1,4,11:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/4/2008 12:00,2008,1,4,12:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/4/2008 13:00,2008,1,4,13:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/4/2008 14:00,2008,1,4,14:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/4/2008 15:00,2008,1,4,15:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/4/2008 16:00,2008,1,4,16:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/4/2008 17:00,2008,1,4,17:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/4/2008 18:00,2008,1,4,18:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/4/2008 19:00,2008,1,4,19:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/4/2008 20:00,2008,1,4,20:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/4/2008 21:00,2008,1,4,21:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/4/2008 22:00,2008,1,4,22:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/4/2008 23:00,2008,1,4,23:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/5/2008 0:00,2008,1,5,0:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/5/2008 1:00,2008,1,5,1:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/5/2008 2:00,2008,1,5,2:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/5/2008 3:00,2008,1,5,3:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/5/2008 4:00,2008,1,5,4:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/5/2008 5:00,2008,1,5,5:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/5/2008 6:00,2008,1,5,6:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/5/2008 7:00,2008,1,5,7:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/5/2008 8:00,2008,1,5,8:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/5/2008 9:00,2008,1,5,9:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/5/2008 10:00,2008,1,5,10:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/5/2008 11:00,2008,1,5,11:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/5/2008 12:00,2008,1,5,12:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/5/2008 13:00,2008,1,5,13:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/5/2008 14:00,2008,1,5,14:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/5/2008 15:00,2008,1,5,15:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/5/2008 16:00,2008,1,5,16:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/5/2008 17:00,2008,1,5,17:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/5/2008 18:00,2008,1,5,18:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/5/2008 19:00,2008,1,5,19:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/5/2008 20:00,2008,1,5,20:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/5/2008 21:00,2008,1,5,21:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/5/2008 22:00,2008,1,5,22:00,65,29.0576,,,,,,,,,,,,,,,,,,,,,
1/5/2008 23:00,2008,1,5,23:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/6/2008 0:00,2008,1,6,0:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/6/2008 1:00,2008,1,6,1:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/6/2008 2:00,2008,1,6,2:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/6/2008 3:00,2008,1,6,3:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/6/2008 4:00,2008,1,6,4:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/6/2008 5:00,2008,1,6,5:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/6/2008 6:00,2008,1,6,6:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/6/2008 7:00,2008,1,6,7:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/6/2008 8:00,2008,1,6,8:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/6/2008 9:00,2008,1,6,9:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/6/2008 10:00,2008,1,6,10:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/6/2008 11:00,2008,1,6,11:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/6/2008 12:00,2008,1,6,12:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/6/2008 13:00,2008,1,6,13:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/6/2008 14:00,2008,1,6,14:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/6/2008 15:00,2008,1,6,15:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/6/2008 16:00,2008,1,6,16:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/6/2008 17:00,2008,1,6,17:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/6/2008 18:00,2008,1,6,18:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/6/2008 19:00,2008,1,6,19:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/6/2008 20:00,2008,1,6,20:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/6/2008 21:00,2008,1,6,21:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/6/2008 22:00,2008,1,6,22:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/6/2008 23:00,2008,1,6,23:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/7/2008 0:00,2008,1,7,0:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/7/2008 1:00,2008,1,7,1:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/7/2008 2:00,2008,1,7,2:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/7/2008 3:00,2008,1,7,3:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
